23.6609 255
26.4508 175
29.2407 21
32.0306 10
34.8205 4
37.6104 1
40.4002 5
43.1901 4
45.98 5
48.7699 4
51.5598 1
54.3497 2
57.1395 1
59.9294 1
62.7193 4
65.5092 1
68.2991 2
71.089 2
73.8789 1
76.6687 1
79.4586 1
