15.8066 466
26.9552 22
38.1037 7
49.2523 4
60.4008 1
71.5494 0
82.6979 0
93.8465 0
104.995 0
116.144 0
127.292 0
138.441 0
149.589 0
160.738 0
171.886 0
183.035 0
194.183 0
205.332 0
216.48 0
227.629 0
238.778 1
