28.8424 32
30.3634 269
31.8844 95
33.4054 52
34.9264 16
36.4474 12
37.9684 6
39.4894 2
41.0104 1
42.5314 0
44.0524 2
45.5734 0
47.0944 1
48.6154 0
50.1364 0
51.6574 1
53.1784 1
54.6994 1
56.2204 1
57.7414 8
59.2624 1
