26.5466 20
28.2997 336
30.0528 81
31.8059 27
33.5591 18
35.3122 8
37.0653 4
38.8184 1
40.5715 0
42.3246 2
44.0777 1
45.8308 0
47.5839 0
49.337 1
51.0902 0
52.8433 0
54.5964 0
56.3495 0
58.1026 1
59.8557 0
61.6088 1
