14.5342 89
15.97 303
17.4057 55
18.8415 17
20.2773 13
21.7131 2
23.1488 6
24.5846 1
26.0204 1
27.4562 3
28.8919 1
30.3277 0
31.7635 0
33.1993 1
34.635 1
36.0708 0
37.5066 1
38.9424 3
40.3781 3
41.8139 0
43.2497 1
