25.4524 42
27.0523 354
28.6521 50
30.252 11
31.8519 14
33.4518 9
35.0517 7
36.6516 2
38.2514 1
39.8513 1
41.4512 2
43.0511 1
44.651 2
46.2509 0
47.8507 0
49.4506 1
51.0505 1
52.6504 0
54.2503 2
55.8502 0
57.45 1
