23.4762 427
29.077 50
34.6777 7
40.2785 4
45.8792 9
51.48 1
57.0808 1
62.6815 0
68.2823 0
73.883 1
79.4838 0
85.0845 0
90.6853 0
96.286 0
101.887 0
107.488 0
113.088 0
118.689 0
124.29 0
129.891 0
135.491 1
